target_x,target_y,target_z,target_roll,target_pitch,target_yaw,q_0,q_1,q_2,q_3,q_4
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5243925713841029,0.05408011757375464,-2.185991814277908,2.2650536435726405,0.2721828115055964
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5243855507682702,0.05406062362168948,-2.1859729202563143,2.2650201026420116,0.2721482708752128
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5243372600065332,0.05392653598366464,-2.185842959193531,2.264789393950918,0.271910685826858
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5242087526487527,0.05356971311622887,-2.185497117624834,2.2641754511750514,0.27127844426109843
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5239635695811001,0.05288891999467235,-2.184837276054676,2.263004091217538,0.2700721714898929
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5235676866610841,0.051789682712632124,-2.1837718680310174,2.26111276403573,0.2681244726068791
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5229894623525743,0.05018414308169756,-2.1822157392196613,2.258350302467996,0.26527967485766013
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5221995853608271,0.047990913231015744,-2.180090006478586,2.254576672060512,0.2613935700100908
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5211710222675104,0.04513493020689702,-2.177321916932277,2.2496627208940523,0.2563331567245643
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5198789651657285,0.041547310572420316,-2.173844707046062,2.2434899294107793,0.2499763829242986
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5183007792950474,0.03716520500703868,-2.1695974617004428,2.235950160241037,0.24221188816562286
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5164159506765196,0.0319316529061847,-2.1645249732654293,2.226945408030139,0.23293874600826403
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5142060337477091,0.025795436980875896,-2.1585776006748714,2.216387549265161,0.22206620638563324
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.511654598997717,0.018710937857320233,-2.1517111285007933,2.2041980921017306,0.20951343797511224
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5087471806022057,0.010637988676521541,-2.143886626027727,2.1903079261908185,0.19520927056834003
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5054712240584242,0.001541729693884962,-2.1350703063270435,2.1746570725055303,0.1790919374414992
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.5018160338202332,-0.008607537121177664,-2.1252333853312875,2.1571944331678967,0.16110881772560245
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.4977727209331306,-0.019834493485642243,-2.1143519409085108,2.1378775412756634,0.14121617877677906
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.4933341506692755,-0.03215895020326705,-2.102406771936604,2.1166723107290832,0.11937891854656141
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.488494890162514,-0.045595992564987364,-2.0893832573776314,2.0935527860577063,0.09557030795217122
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.4832511560434041,-0.060156125749309855,-2.075271215352162,2.068500892247171,0.0697717332468065
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.4776007620742403,-0.07584542022270716,-2.0600647622136057,2.0415061845659963,0.0419724383899277
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.4715430667840792,-0.09266565714001274,-2.043762171622542,2.0125655983923685,0.012169267417543927
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.4650789211037642,-0.11061447374481495,-2.0263657336210588,1.9816831990409371,-0.01963359318749991
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.4582106160009506,-0.12968550876985196,-2.00788161370708,1.948869931589603,-0.05342487212523711
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.45094183011513045,-0.14986854783740627,-1.9883197119087028,1.9141433707063085,-0.08918647090829274
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.443277577392658,-0.171149668859699,-1.967693521858528,1.8775274704758307,-0.12689372149159667
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.4352241547217742,-0.19351138743928487,-1.9460199898679953,1.83905231422657,-0.16651564390209783
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.4267890895676321,-0.21693280226944633,-1.923319374001715,1.7987538643573426,-0.208015203868477
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.41798108760732183,-0.2413897405345884,-1.8996151031518018,1.7566737121641702,-0.2513495704508607
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.40880998036489524,-0.26685490331063316,-1.8749336361122075,1.7128588276670715,-0.29647037367053497
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.3992866728463915,-0.2932980109654143,-1.849304320653055,1.6673613094368531,-0.3433239621396583
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.38942309117486174,-0.32068594855907157,-1.8227592525949703,1.6202381344218995,-0.39185166069097577
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.37923213022539415,-0.34898291124444547,-1.7953331348834165,1.5715509077749652,-0.44199002800753173
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.36872760126013915,-0.37815054966747186,-1.7670631366630265,1.5213656126799644,-0.4936711142523845
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.35792417956333406,-0.40814811536757617,-1.7379887523519366,1.4697523601787625,-0.5468227186983187
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.34683735207632865,-0.43893260617806845,-1.7081516607161191,1.4167851389979678,-0.6013686473575595
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.33548336503260956,-0.47045891162653775,-1.6775955839437158,1.362541565375719,-0.6572289706114864
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.32387917159282587,-0.5026799583352465,-1.6463661467193706,1.30710263288848,-0.7143202808403459
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.31204237947981384,-0.5355468554215247,-1.6145107352985644,1.2505524622778301,-0.7725559500529651
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.29999119861362167,-0.569009039898166,-1.582078356581945,1.192978051277251,-0.8318463875164668
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.28774438874653535,-0.6030144220738201,-1.5491194971896638,1.1344690244389237,-0.8920992973859798
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.27532120709810276,-0.637509530953389,-1.5156859825357067,1.0751173829605138,-0.9532199363343563
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.26274135599015913,-0.6724396596384213,-1.4818308359022279,1.0150172545119656,-1.015111371181883
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.25002493048185204,-0.7077490107275058,-1.4476081375138823,0.9542646430622919,-1.0776747365259953
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.2371923660046668,-0.7433808417166666,-1.4130728836121613,0.8929571787063659,-1.1408094923709893
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.22426438599745052,-0.7792776103997585,-1.378280845529722,0.8311938674917094,-1.2044136817577387
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.21126194954143812,-0.81538112026886,-1.343288428764723,0.7690748412452872,-1.2683841883934048
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.19820619899527658,-0.8516326659146691,-1.3081525320551575,0.7067011074002947,-1.3326169942811532
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.18511840763005072,-0.8879731784268974,-1.272930406453185,0.6441742988229509,-1.3970074373498635
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.17201992726430743,-0.9243433707946648,-1.2376795143994657,0.5815964236392881,-1.4614504690838481
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.15893213589908145,-0.9606838833068931,-1.202457388797493,0.5190696150619443,-1.5258409121525591
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.14587638535292013,-0.9969354289527019,-1.1673214920879278,0.45669588121695237,-1.5900737180403062
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.13287394889690768,-1.0330389388218033,-1.132329075322929,0.3945768549705304,-1.6540442246759726
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.11994596888969133,-1.068935707504895,-1.0975370372404896,0.3328135437558737,-1.7176484140627222
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.10711340441250594,-1.1045675384940563,-1.0630017833387682,0.27150607939994686,-1.7807831699077168
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.09439697890419918,-1.1398768895831408,-1.0287790849504233,0.21075346795027405,-1.8433465352518281
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.0818171277962555,-1.1748070182681727,-0.9949239383169441,0.150653339501726,-1.9052379700993542
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.0693939461478229,-1.2093021271477418,-0.9614904236629871,0.09130169802331656,-1.9663586090477314
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.05714713628073648,-1.2433075093233958,-0.9285315642707059,0.03279267118498819,-2.026611518917245
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.045095955414544586,-1.2767696938000368,-0.8960991855540872,-0.02478173981558962,-2.0859019563807455
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.03325916330153228,-1.3096365908863155,-0.8642437741332802,-0.0813319104262411,-2.1441376255933653
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.021654969861748752,-1.3418576375950235,-0.8330143369089356,-0.1367708429134784,-2.2012289358222237
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,0.010300982818029492,-1.3733839430434938,-0.8024582601365315,-0.1910144165357286,-2.257089259076152
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.0007858446689757992,-1.4041684338539857,-0.7726211685007145,-0.24398163771652293,-2.3116351877353924
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.011589266365780615,-1.4341659995540896,-0.7435467841896246,-0.2955948902177239,-2.364786792181326
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.022093795331035837,-1.4633336379771162,-0.7152767859692348,-0.34578018531272425,-2.416467878426178
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.03228475628050331,-1.4916306006624893,-0.6878506682576808,-0.3944674119596585,-2.466606245742734
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.04214833795203332,-1.5190185382561474,-0.661305600199596,-0.4415905869746126,-2.5151339442940515
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.05167164547053715,-1.5454616459109292,-0.6356762847404427,-0.4870881052048319,-2.561987532763176
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.06084275271296358,-1.5709268086869725,-0.6109948177008495,-0.53090298970193,-2.6071083359828493
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.06965075467327386,-1.595383746952116,-0.5872905468509355,-0.5729831418951017,-2.6504427025652326
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.07808581982741603,-1.6188051617822763,-0.5645899309846558,-0.6132815917643293,-2.691942262531611
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.08613924249830018,-1.6411668803618635,-0.5429163989941219,-0.6517567480135922,-2.7315641849421146
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.09380349522077203,-1.662448001384155,-0.5222902089439481,-0.6883726482440693,-2.7692714355254155
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.1010722811065925,-1.6826310404517102,-0.5027283071455699,-0.7230992091273647,-2.805033034308474
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.10794058620940616,-1.7017020754767471,-0.48424418723159146,-0.7559124765786982,-2.8388243132462114
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.11440473188972144,-1.71965089208155,-0.46684774923010797,-0.7867948759301298,-2.8706271738512554
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.12046242717988176,-1.736471128998854,-0.4505451586390463,-0.8157354621037554,-2.900430344823636
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.1261128211490462,-1.7521604234722528,-0.43533870550048825,-0.8427301697849328,-2.928229639680517
1.6518443495779787,-0.2788833202926839,-0.8587756362580192,-3.140618625333758,-0.08869970727599129,2.9633432550910657,-0.13135655526815637,-1.766720556656575,-0.42122666347501947,-0.8677820635954663,-2.9540282143858807
